name,state,district,beds,coords,emergency,ambulance,lat,lon
Navashakthi Nethralaya,Karnataka,Bengaluru Urban,109.0,"12.9750457, 77.6362898",False,False,12.9750457,77.6362898
Nethradhama Super Speciality Eye Hospital-Indiranagar,Karnataka,Bengaluru Urban,94.0,"12.97344, 77.635628",False,False,12.97344,77.635628
Rashmi Nursing Home,Karnataka,Bengaluru Urban,97.0,"12.9808112, 77.6389895",False,False,12.9808112,77.6389895
Sapthagiri Digitial Imaging Center Pvt Ltd,Karnataka,Bengaluru Urban,114.0,"12.9780176, 77.6372673",False,False,12.9780176,77.6372673
Siddhi Eye Care,Karnataka,Bengaluru Urban,109.0,"12.9805678, 77.6397077",False,False,12.9805678,77.6397077
Sri Vinayaka Nursing Home,Karnataka,Bengaluru Urban,113.0,"12.9724611, 77.652951",False,False,12.9724611,77.652951
Mysore Road Hi Tech Hospital,Karnataka,Bengaluru Urban,90.0,"12.9420288, 77.525297",False,False,12.9420288,77.525297
Shekhar Hospital,Karnataka,Bengaluru Urban,106.0,"12.9174394, 77.5949199",False,False,12.9174394,77.5949199
A.M. Hospital,Karnataka,Bengaluru Urban,103.0,"12.9601053, 77.5311229",False,False,12.9601053,77.5311229
Hosahalli Referal Hospital,Karnataka,Bengaluru Urban,92.0,"12.9385484, 77.5667188",False,False,12.9385484,77.5667188
Kids Care Clinic,Karnataka,Bengaluru Urban,103.0,"12.973229, 77.5414193",False,False,12.973229,77.5414193
Manasa Hospital,Karnataka,Bengaluru Urban,102.0,"12.9639945, 77.5224481",False,False,12.9639945,77.5224481
Moodalapallya Meternity Home,Karnataka,Bengaluru Urban,91.0,"13.0576513, 77.5967615",False,False,13.0576513,77.5967615
Padmashree Nursing Home and Maternity Home,Karnataka,Bengaluru Urban,109.0,"12.9416561, 77.5830294",False,False,12.9416561,77.5830294
Sharavathi Hospitals (P) Ltd.,Karnataka,Bengaluru Urban,107.0,"12.9587229, 77.533835",False,False,12.9587229,77.533835
Sri Vinayaka Hospital,Karnataka,Bengaluru Urban,92.0,"12.9591598, 77.5237398",False,False,12.9591598,77.5237398
Susheel Hospital,Karnataka,Bengaluru Urban,104.0,"12.9756589, 77.539975",False,False,12.9756589,77.539975
Tanmay Hospital,Karnataka,Bengaluru Urban,86.0,"13.0336074, 77.5388209",False,False,13.0336074,77.5388209
Vidhya Eye Hospital,Karnataka,Bengaluru Urban,103.0,"12.9713363, 77.5355137",False,False,12.9713363,77.5355137
Vijayanagar Global Hospital,Karnataka,Bengaluru Urban,98.0,"12.983828, 77.6781997",False,False,12.983828,77.6781997
Bacc Healthcare Pvt Ltd.,Karnataka,Bengaluru Urban,98.0,"12.9208296, 77.5836785",False,False,12.9208296,77.5836785
Jayanagar Orthopaedic Centre,Karnataka,Bengaluru Urban,117.0,"12.9204241, 77.587104",False,False,12.9204241,77.587104
Pulse Diagnostics and Specialist Care Centre,Karnataka,Bengaluru Urban,103.0,"12.9188999, 77.6053065",False,False,12.9188999,77.6053065
Sagar Apollo Hospital,Karnataka,Bengaluru Urban,105.0,"12.927865, 77.599591",False,False,12.927865,77.599591
Sri Jayadeva Institute Of Cardiology,Karnataka,Bengaluru Urban,118.0,"12.9204609, 77.5920295",False,False,12.9204609,77.5920295
Sri Krishna Sevashrama Hospital,Karnataka,Bengaluru Urban,108.0,"12.9172801, 77.5850057",False,False,12.9172801,77.5850057
Sunayana Eye Clinic,Karnataka,Bengaluru Urban,85.0,"12.9255982, 77.593679",False,False,12.9255982,77.593679
Tirumalai Eye Clinic And Surgical Centre,Karnataka,Bengaluru Urban,86.0,"12.9206537, 77.5837995",False,False,12.9206537,77.5837995
Lakeside Medical Center And Hospital,Karnataka,Bengaluru Urban,116.0,"12.9864397, 77.6197261",False,False,12.9864397,77.6197261
Nikad Ortho Centre,Karnataka,Bengaluru Urban,102.0,"12.9761636, 77.618759",False,False,12.9761636,77.618759
Sagar Hospital,Karnataka,Bengaluru Urban,117.0,"12.9254199, 77.591849",False,False,12.9254199,77.591849
Sai Jyothi Netra Seva,Karnataka,Bengaluru Urban,80.0,"12.9848386, 77.6184733",False,False,12.9848386,77.6184733
Asha Nursing Home,Karnataka,Bengaluru Urban,114.0,"13.0136121, 77.650656",False,False,13.0136121,77.650656
Dr. Sailaja's Super Speciality Eye Hospital,Karnataka,Bengaluru Urban,95.0,"12.9950154, 77.5979189",False,False,12.9950154,77.5979189
Good Shepherd Hospital,Karnataka,Bengaluru Urban,84.0,"13.0252077, 77.6345703",False,False,13.0252077,77.6345703
Lokhande S Hospital,Karnataka,Bengaluru Urban,93.0,"13.0189917, 77.6478568",False,False,13.0189917,77.6478568
Nmpc Hospital,Karnataka,Bengaluru Urban,111.0,"13.0237678, 77.6550583",False,False,13.0237678,77.6550583
Parimala Health Care Services,Karnataka,Bengaluru Urban,105.0,"12.8960835, 77.5997424",False,False,12.8960835,77.5997424
Pranav Hospital,Karnataka,Bengaluru Urban,85.0,"13.0174438, 77.6478042",False,False,13.0174438,77.6478042
Shivam Vishwa Specality Hospital,Karnataka,Bengaluru Urban,119.0,"13.026291, 77.6313857",False,False,13.026291,77.6313857
Sri Sai Hospital,Karnataka,Bengaluru Urban,95.0,"12.9055988, 77.5596236",False,False,12.9055988,77.5596236
Srinivasa Eye Hospital,Karnataka,Bengaluru Urban,80.0,"13.0150502, 77.6511606",False,False,13.0150502,77.6511606
Al- Habeeb Hospital,Karnataka,Bengaluru Urban,87.0,"13.012684, 77.616496",False,False,13.012684,77.616496
J M J Hospital,Karnataka,Bengaluru Urban,119.0,"12.9921542, 77.6001477",False,False,12.9921542,77.6001477
Mediscon Nursing Home,Karnataka,Bengaluru Urban,111.0,"13.0100273, 77.6185286",False,False,13.0100273,77.6185286
Mediscope Hospital,Karnataka,Bengaluru Urban,103.0,"13.0055118, 77.612314",False,False,13.0055118,77.612314
Get Well Hospital,Karnataka,Bengaluru Urban,106.0,"12.9550291, 77.6142102",False,False,12.9550291,77.6142102
St. Philomenas Hospital - Bangalore,Karnataka,Bengaluru Urban,94.0,"12.9644017, 77.6069122",False,False,12.9644017,77.6069122
Geetha Hospital,Karnataka,Bengaluru Urban,107.0,"13.0260188, 77.720429",False,False,13.0260188,77.720429
S.N. Hospital,Karnataka,Bengaluru Urban,104.0,"13.036048, 77.735852",False,False,13.036048,77.735852
Cosmo Multispeciality Hospital,Karnataka,Bengaluru Urban,93.0,"25.9384228, 87.4033964",False,False,25.9384228,87.4033964
Dr. Natesh E.N.T and Surgical Care Centre,Karnataka,Bengaluru Urban,95.0,"12.9390172, 77.5528742",False,False,12.9390172,77.5528742
Karthik Netralaya Institute Of Opthalmology Pvt Ltd,Karnataka,Bengaluru Urban,86.0,"12.9813958, 77.5264159",False,False,12.9813958,77.5264159
Sannidhi Speciality Center,Karnataka,Bengaluru Urban,103.0,"12.9440808, 77.5547283",False,False,12.9440808,77.5547283
Sunetra Eye Hospital,Karnataka,Bengaluru Urban,88.0,"12.93921, 77.5626634",False,False,12.93921,77.5626634
Trinetraalaya Eye Care and Surgical Centre,Karnataka,Bengaluru Urban,94.0,"12.9444533, 77.5537803",False,False,12.9444533,77.5537803
Vinayaka Hospital,Karnataka,Bengaluru Urban,103.0,"13.0296311, 77.5911303",False,False,13.0296311,77.5911303
Narayana Hrudayalaya Csi Hospital,Karnataka,Bengaluru Urban,87.0,"19.7865252, 74.0678281",False,False,19.7865252,74.0678281
Amar Hospital,Karnataka,Bengaluru Urban,108.0,"12.9617715, 77.5632619",False,False,12.9617715,77.5632619
Atreya Charitable Trust,Karnataka,Bengaluru Urban,102.0,"13.0018523, 77.5745652",False,False,13.0018523,77.5745652
Babu Clinic and Piles Proctology Hospital,Karnataka,Bengaluru Urban,110.0,"12.9688855, 77.5698292",False,False,12.9688855,77.5698292
Cottonpet Meternity Home,Karnataka,Bengaluru Urban,119.0,"12.9644418, 77.5705436",False,False,12.9644418,77.5705436
Mahesh Clinic,Karnataka,Bengaluru Urban,93.0,"19.2105512, 72.8748702",False,False,19.2105512,72.8748702
Radha Maternity and Surgical Hospital,Karnataka,Bengaluru Urban,109.0,"12.9936758, 77.5733436",False,False,12.9936758,77.5733436
Aradhana Netra Mandira,Karnataka,Bengaluru Urban,106.0,"13.0280231, 77.5614553",False,False,13.0280231,77.5614553
Narayana Hrudayalaya Superspecialty Clinic and Diagnostic Center,Karnataka,Bengaluru Urban,91.0,"12.9137428, 77.6374282",False,False,12.9137428,77.6374282
Subbiah Hospital ( A Unit Of Shirdi Sai Hospital Pvt. Ltd. ),Karnataka,Bengaluru Urban,109.0,"13.030329, 77.5604111",False,False,13.030329,77.5604111
Sumathi Nursing and Maternity Home,Karnataka,Bengaluru Urban,105.0,"13.0636862, 77.5833342",False,False,13.0636862,77.5833342
Chhaya Nursing Home,Karnataka,Bengaluru Urban,101.0,"13.0073411, 77.5687973",False,False,13.0073411,77.5687973
Lakshmi Maternity Home,Karnataka,Bengaluru Urban,118.0,"13.0018482, 77.5697162",False,False,13.0018482,77.5697162
Krishna Loka Hospital,Karnataka,Bengaluru Urban,103.0,"12.9590613, 77.5238151",False,False,12.9590613,77.5238151
Nathrushree Nethralaya,Karnataka,Bengaluru Urban,94.0,"13.0412034, 77.5579956",False,False,13.0412034,77.5579956
Sri Rajeshwari Hospital,Karnataka,Bengaluru Urban,92.0,"12.9453066, 77.4971113",False,False,12.9453066,77.4971113
Aasha Hospital,Karnataka,Bengaluru Urban,106.0,"12.98061, 77.538619",False,False,12.98061,77.538619
Deepak Nursing Home,Karnataka,Bengaluru Urban,86.0,"13.0542174, 77.5096278",False,False,13.0542174,77.5096278
Dr Ramachandra Hospital,Karnataka,Bengaluru Urban,87.0,"13.0965073, 77.5420588",False,False,13.0965073,77.5420588
Krishna Hospital,Karnataka,Bengaluru Urban,116.0,"13.039944, 77.518339",False,False,13.039944,77.518339
Shree Matha Speciality Clinic For Piles and Proctolo,Karnataka,Bengaluru Urban,91.0,"13.0460754, 77.5209231",False,False,13.0460754,77.5209231
Sri Raghavendra Hospital,Karnataka,Bengaluru Urban,115.0,"13.0430279, 77.5125327",False,False,13.0430279,77.5125327
Sri Venkateshwara Eye Hospital,Karnataka,Bengaluru Urban,119.0,"13.0506057, 77.5118463",False,False,13.0506057,77.5118463
Amruth Biological and Clinical Services Pvt Ltd.,Karnataka,Bengaluru Urban,119.0,"12.9594745, 77.560953",False,False,12.9594745,77.560953
Panchamukhi Hospital,Karnataka,Bengaluru Urban,113.0,"13.0314031, 77.5291865",False,False,13.0314031,77.5291865
Ravi Kirlosker Memorial Hospital,Karnataka,Bengaluru Urban,83.0,"13.0087538, 77.5263961",False,False,13.0087538,77.5263961
Sai Baba Hospital,Karnataka,Bengaluru Urban,100.0,"13.0152952, 77.5203623",False,False,13.0152952,77.5203623
Chinmayi Hospital,Karnataka,Bengaluru Urban,94.0,"12.9120093, 77.5583998",False,False,12.9120093,77.5583998
Mallige Medical Centre,Karnataka,Bengaluru Urban,110.0,"12.9890609, 77.5820957",False,False,12.9890609,77.5820957
Nagarathna Hospital,Karnataka,Bengaluru Urban,95.0,"12.9057641, 77.5428665",False,False,12.9057641,77.5428665
Akshaya Nursing Home,Karnataka,Bengaluru Urban,108.0,"13.1026716, 77.5668889",False,False,13.1026716,77.5668889
Chaitanya Medical Centre Maternity and Surgical Care,Karnataka,Bengaluru Urban,96.0,"13.0931058, 77.5861201",False,False,13.0931058,77.5861201
Girish Eye and Children Clinic,Karnataka,Bengaluru Urban,96.0,"13.1002784, 77.580947",False,False,13.1002784,77.580947
Kamal Maternity and Surgical Nursing Home,Karnataka,Bengaluru Urban,86.0,"13.0948638, 77.5772344",False,False,13.0948638,77.5772344
Neha Prakash Hospital,Karnataka,Bengaluru Urban,100.0,"13.1077823, 77.5716915",False,False,13.1077823,77.5716915
New City Hospital,Karnataka,Bengaluru Urban,97.0,"13.0992667, 77.5817948",False,False,13.0992667,77.5817948
Railways Hospital,Karnataka,Bengaluru Urban,94.0,"13.1008405, 77.5945732",False,False,13.1008405,77.5945732
"S B Medical Centre,",Karnataka,Bengaluru Urban,91.0,"13.0997431, 77.57463",False,False,13.0997431,77.57463
Sankalpa E.N.T Care Centre,Karnataka,Bengaluru Urban,100.0,"13.0964406, 77.5792259",False,False,13.0964406,77.5792259
Saraswathi Poly Clinic,Karnataka,Bengaluru Urban,116.0,"13.1001803, 77.5958446",False,False,13.1001803,77.5958446
Shushrusha Nursing Home,Karnataka,Bengaluru Urban,85.0,"13.047854, 77.636016",False,False,13.047854,77.636016
Sri Maruthi Hospital,Karnataka,Bengaluru Urban,105.0,"13.1040221, 77.6073011",False,False,13.1040221,77.6073011
Anyuta Hospital,Karnataka,Bengaluru Urban,106.0,"12.9254533, 77.546757",False,False,12.9254533,77.546757
Banashankari Referal Hospital,Karnataka,Bengaluru Urban,83.0,"12.907814, 77.6413392",False,False,12.907814,77.6413392
Bangalore Nethralaya,Karnataka,Bengaluru Urban,100.0,"12.9251789, 77.564693",False,False,12.9251789,77.564693
D.G. Hospital,Karnataka,Bengaluru Urban,100.0,"12.917936, 77.5578222",False,False,12.917936,77.5578222
Dr. Vidyananda's Surgery and Dia Centre,Karnataka,Bengaluru Urban,104.0,"12.9241963, 77.5731766",False,False,12.9241963,77.5731766
Excel Care Hospital,Karnataka,Bengaluru Urban,94.0,"12.9309404, 77.5837177",False,False,12.9309404,77.5837177
Hillside Hospital,Karnataka,Bengaluru Urban,114.0,"12.9199035, 77.5604755",False,False,12.9199035,77.5604755
Maharaja Agrasen Hospital,Karnataka,Bengaluru Urban,116.0,"12.9161312, 77.5548261",False,False,12.9161312,77.5548261
Netra Enterprises Prabhu Eye Clinic and Research Center,Karnataka,Bengaluru Urban,107.0,"12.919731, 77.575085",False,False,12.919731,77.575085
Prema Nursing Home,Karnataka,Bengaluru Urban,99.0,"12.9161929, 77.5774844",False,False,12.9161929,77.5774844
Saraswathi Hospital,Karnataka,Bengaluru Urban,113.0,"12.9248711, 77.5662406",False,False,12.9248711,77.5662406
Sevakshetra Hospital,Karnataka,Bengaluru Urban,91.0,"12.9217594, 77.5706784",False,False,12.9217594,77.5706784
Sri Vivekananda Sevashrama,Karnataka,Bengaluru Urban,103.0,"12.9291952, 77.5684901",False,False,12.9291952,77.5684901
Sridevi Nursing Home,Karnataka,Bengaluru Urban,99.0,"12.9235397, 77.5730617",False,False,12.9235397,77.5730617
Yogananda Medical and Research Centre,Karnataka,Bengaluru Urban,84.0,"12.920373, 77.559733",False,False,12.920373,77.559733
Ayurvaid Hospital,Karnataka,Bengaluru Urban,117.0,"12.9552245, 77.6428066",False,False,12.9552245,77.6428066
Vital Medi Health Care Pvt Ltd,Karnataka,Bengaluru Urban,109.0,"12.9263368, 77.5840064",False,False,12.9263368,77.5840064
Bharghavi Reddy Women and Children Hospital,Karnataka,Bengaluru Urban,86.0,"12.9726365, 77.6485734",False,False,12.9726365,77.6485734
Brinda Hospital,Karnataka,Bengaluru Urban,115.0,"12.978512, 77.5108822",False,False,12.978512,77.5108822
Dhanush Hospital,Karnataka,Bengaluru Urban,94.0,"12.980664, 77.5306031",False,False,12.980664,77.5306031
Panacea Hospital Nagarbhavi ( A Unit Of Pan Nagarbhavi Hospital Pvt.Ltd.) - Bangalore,Karnataka,Bengaluru Urban,108.0,"12.9650486, 77.5168536",False,False,12.9650486,77.5168536
Scan Point Diagnostics,Karnataka,Bengaluru Urban,100.0,"23.223396, 77.4334193",False,False,23.223396,77.4334193
Shridevi Hospital,Karnataka,Bengaluru Urban,94.0,"12.9590918, 77.5192061",False,False,12.9590918,77.5192061
Sumati Hospital,Karnataka,Bengaluru Urban,95.0,"12.9226602, 77.6036491",False,False,12.9226602,77.6036491
Unity Lifline Hospital Pvt Ltd,Karnataka,Bengaluru Urban,94.0,"12.8388552, 77.6587124",False,False,12.8388552,77.6587124
Sri Maruthi Nursing Home,Karnataka,Bengaluru Urban,102.0,"13.051161, 77.5073215",False,False,13.051161,77.5073215
Kakde Nursing Home,Karnataka,Bengaluru Urban,86.0,"12.9738235, 77.6522191",False,False,12.9738235,77.6522191
Aditi Maternity and Genral Nursing Home,Karnataka,Bengaluru Urban,90.0,"12.8904239, 77.5972383",False,False,12.8904239,77.5972383
Anand Clinic,Karnataka,Bengaluru Urban,107.0,"12.8982878, 77.6002863",False,False,12.8982878,77.6002863
Divakar's Global Hospital,Karnataka,Bengaluru Urban,109.0,"12.8886431, 77.5972884",False,False,12.8886431,77.5972884
Gangothri Hospital,Karnataka,Bengaluru Urban,82.0,"12.9163093, 77.6137701",False,False,12.9163093,77.6137701
North Star Maternity and Nursing Home,Karnataka,Bengaluru Urban,100.0,"12.9146677, 77.5998379",False,False,12.9146677,77.5998379
Sakhi Hospital (A Unit Of Prasad Healthcare Services),Karnataka,Bengaluru Urban,97.0,"12.9054958, 77.6035809",False,False,12.9054958,77.6035809
Sri Sai Ram Hospital - Bangalore,Karnataka,Bengaluru Urban,84.0,"12.91509, 77.6238253",False,False,12.91509,77.6238253
Vinayaka Nethralaya,Karnataka,Bengaluru Urban,88.0,"12.9864565, 77.5395269",False,False,12.9864565,77.5395269
Sri Sai Nursing Home and Diagnostic Laboratory,Karnataka,Bengaluru Urban,105.0,"13.0660282, 77.6419478",False,False,13.0660282,77.6419478
Bharath Nursing Home,Karnataka,Bengaluru Urban,82.0,"12.9128912, 77.5787769",False,False,12.9128912,77.5787769
Divakars Global Hospitals,Karnataka,Bengaluru Urban,115.0,"12.9099647, 77.5925166",False,False,12.9099647,77.5925166
Green City Hospital,Karnataka,Bengaluru Urban,96.0,"12.9055516, 77.578558",False,False,12.9055516,77.578558
Oxford Hospital,Karnataka,Bengaluru Urban,102.0,"12.9073191, 77.5730864",False,False,12.9073191,77.5730864
Rag HospitalandMaternity Centre,Karnataka,Bengaluru Urban,84.0,"12.9126861, 77.5913539",False,False,12.9126861,77.5913539
Rajalakshmi Multispeciality Hospital,Karnataka,Bengaluru Urban,94.0,"12.8978624, 77.5845084",False,False,12.8978624,77.5845084
Rajshekhar Hospital,Karnataka,Bengaluru Urban,82.0,"12.9109937, 77.5787234",False,False,12.9109937,77.5787234
Shekar Nethralaya,Karnataka,Bengaluru Urban,107.0,"12.906406, 77.5958928",False,False,12.906406,77.5958928
Swathi Galaxy Hospital,Karnataka,Bengaluru Urban,117.0,"12.9057693, 77.562969",False,False,12.9057693,77.562969
T.R.Hospital,Karnataka,Bengaluru Urban,83.0,"12.8769547, 77.5827175",False,False,12.8769547,77.5827175
Ananya Hospital Pvt.Ltd.,Karnataka,Bengaluru Urban,110.0,"12.999754, 77.550445",False,False,12.999754,77.550445
Anugraha Hospital,Karnataka,Bengaluru Urban,90.0,"12.9671984, 77.523846",False,False,12.9671984,77.523846
Aruna Netralaya,Karnataka,Bengaluru Urban,116.0,"12.9916919, 77.5384217",False,False,12.9916919,77.5384217
Chord Road Hospital Pvt. Ltd.,Karnataka,Bengaluru Urban,80.0,"13.0304978, 77.5522692",False,False,13.0304978,77.5522692
Dr Raos Maternity Hospital,Karnataka,Bengaluru Urban,82.0,"12.9941257, 77.5508542",False,False,12.9941257,77.5508542
Matru Nursing Home And Trauma Care Centre,Karnataka,Bengaluru Urban,109.0,"12.9918208, 77.5331332",False,False,12.9918208,77.5331332
Panacea Hospital Pvt Ltd,Karnataka,Bengaluru Urban,87.0,"12.9911107, 77.5419514",False,False,12.9911107,77.5419514
Sneha Ent Hospital,Karnataka,Bengaluru Urban,80.0,"12.9907346, 77.5319638",False,False,12.9907346,77.5319638
Trupti Nursing Home,Karnataka,Bengaluru Urban,98.0,"12.9946105, 77.5396558",False,False,12.9946105,77.5396558
Vathsalya Speciality Hospital,Karnataka,Bengaluru Urban,93.0,"12.9304325, 77.5497613",False,False,12.9304325,77.5497613
Vijaya Hospital,Karnataka,Bengaluru Urban,87.0,"12.9958829, 77.5335329",False,False,12.9958829,77.5335329
Banashankari Hospital,Karnataka,Bengaluru Urban,108.0,"12.8453374, 77.5881445",False,False,12.8453374,77.5881445
Vijayashree Hospitals,Karnataka,Bengaluru Urban,107.0,"12.856699, 77.5888559",False,False,12.856699,77.5888559
R K Hospital,Karnataka,Bengaluru Urban,111.0,"13.0127953, 77.6374848",False,False,13.0127953,77.6374848
Sathya Hospital,Karnataka,Bengaluru Urban,108.0,"13.0173829, 77.6335474",False,False,13.0173829,77.6335474
Abhaya Eye Hospital,Karnataka,Bengaluru Urban,87.0,"12.9272547, 77.5469082",False,False,12.9272547,77.5469082
Abhilash Hospital And Sara Rehabilitation Centre,Karnataka,Bengaluru Urban,98.0,"12.9367161, 77.6263761",False,False,12.9367161,77.6263761
Ashwini Hospital,Karnataka,Bengaluru Urban,108.0,"12.9289462, 77.5519962",False,False,12.9289462,77.5519962
Gururaja Nursing Home,Karnataka,Bengaluru Urban,112.0,"12.9400567, 77.5529916",False,False,12.9400567,77.5529916
K.S. Hospital,Karnataka,Bengaluru Urban,117.0,"12.9063, 77.5739063",False,False,12.9063,77.5739063
